parameter1,parameter2,criteria1,criteria2,constraint1,constraint2
68.25,10,78.25,-14319.6,1,0
68.25,10.25,78.5,-14303.7,1,0
68.25,10.5,78.75,-14287.4,1,0
68.25,10.75,79,-14270.7,1,0
68.25,11,79.25,-14253.6,1,0
68.25,11.25,79.5,-14236.1,1,0
68.25,11.5,79.75,-14218.3,1,0
68.25,11.75,80,-14200,1,0
68.25,12,80.25,-14181.3,1,0
68.25,12.25,80.5,-14162.3,1,0
68.25,12.5,80.75,-14142.9,1,0
68.25,12.75,81,-14123,1,0
68.25,13,81.25,-14102.8,1,0
68.25,13.25,81.5,-14082.2,1,0
68.25,13.5,81.75,-14061.2,1,0
68.25,13.75,82,-14039.8,1,0
68.25,14,82.25,-14018,1,0
68.25,14.25,82.5,-13995.8,1,0
68.25,14.5,82.75,-13973.2,1,0
68.25,14.75,83,-13950.2,1,0
68.25,15,83.25,-13926.9,1,0
68.25,15.25,83.5,-13903.1,1,0
68.25,15.5,83.75,-13879,1,0
68.25,15.75,84,-13854.4,1,0
68.25,16,84.25,-13829.5,1,0
68.25,16.25,84.5,-13804.2,1,0
68.25,16.5,84.75,-13778.4,1,0
68.25,16.75,85,-13752.3,1,0
68.25,17,85.25,-13725.8,1,0
68.25,17.25,85.5,-13698.9,1,0
68.25,17.5,85.75,-13671.6,1,0
68.25,17.75,86,-13643.9,1,0
68.25,18,86.25,-13615.9,1,0
68.25,18.25,86.5,-13587.4,1,0
68.25,18.5,86.75,-13558.5,1,0
68.25,18.75,87,-13529.3,1,0
68.25,19,87.25,-13499.6,1,0
68.25,19.25,87.5,-13469.6,1,0
68.25,19.5,87.75,-13439.1,1,0
68.25,19.75,88,-13408.3,1,0
68.25,20,88.25,-13377.1,1,0
68.25,20.25,88.5,-13345.5,1,0
68.25,20.5,88.75,-13313.5,1,0
68.25,20.75,89,-13281.1,1,0
68.25,21,89.25,-13248.3,1,0
68.25,21.25,89.5,-13215.1,1,0
68.25,21.5,89.75,-13181.5,1,0
68.25,21.75,90,-13147.6,1,0
68.25,22,90.25,-13113.2,1,0
68.25,22.25,90.5,-13078.5,1,0
68.25,22.5,90.75,-13043.3,1,0
68.25,22.75,91,-13007.8,1,0
68.25,23,91.25,-12971.8,1,0
68.25,23.25,91.5,-12935.5,1,0
68.25,23.5,91.75,-12898.8,1,0
68.25,23.75,92,-12861.7,1,0
68.25,24,92.25,-12824.2,1,0
68.25,24.25,92.5,-12786.3,1,0
68.25,24.5,92.75,-12748,1,0
68.25,24.75,93,-12709.3,1,0
68.25,25,93.25,-12670.2,1,0
68.25,25.25,93.5,-12630.8,1,0
68.25,25.5,93.75,-12590.9,1,0
68.25,25.75,94,-12550.7,1,0
68.25,26,94.25,-12510,1,0
68.25,26.25,94.5,-12469,1,0
68.25,26.5,94.75,-12427.6,1,0
68.25,26.75,95,-12385.7,1,0
68.25,27,95.25,-12343.5,1,0
68.25,27.25,95.5,-12300.9,1,0
68.25,27.5,95.75,-12257.9,1,0
68.25,27.75,96,-12214.5,1,0
68.25,28,96.25,-12170.7,1,0
68.25,28.25,96.5,-12126.5,1,0
68.25,28.5,96.75,-12082,1,0
68.25,28.75,97,-12037,1,0
68.25,29,97.25,-11991.7,1,0
68.25,29.25,97.5,-11945.9,1,0
68.25,29.5,97.75,-11899.8,1,0
68.25,29.75,98,-11853.2,1,0
68.25,30,98.25,-11806.3,1,0
68.25,30.25,98.5,-11759,1,0
68.25,30.5,98.75,-11711.3,1,0
68.25,30.75,99,-11663.2,1,0
68.25,31,99.25,-11614.7,1,0
68.25,31.25,99.5,-11565.8,1,0
68.25,31.5,99.75,-11516.5,1,0
68.25,31.75,100,-11466.8,1,0
68.25,32,100.25,-11416.7,1,0
68.25,32.25,100.5,-11366.3,1,0
68.25,32.5,100.75,-11315.4,1,0
68.25,32.75,101,-11264.2,1,0
68.25,33,101.25,-11212.5,1,0
68.25,33.25,101.5,-11160.5,1,0
68.25,33.5,101.75,-11108.1,1,0
68.25,33.75,102,-11055.3,1,0
68.25,34,102.25,-11002.1,1,0
68.25,34.25,102.5,-10948.5,1,0
68.25,34.5,102.75,-10894.5,1,0
68.25,34.75,103,-10840.1,1,0
68.25,35,103.25,-10785.3,1,0
68.25,35.25,103.5,-10730.1,1,0
68.25,35.5,103.75,-10674.5,1,0
68.25,35.75,104,-10618.6,1,0
68.25,36,104.25,-10562.2,1,0
68.25,36.25,104.5,-10505.5,1,0
68.25,36.5,104.75,-10448.3,1,0
68.25,36.75,105,-10390.8,1,0
68.25,37,105.25,-10332.9,1,0
68.25,37.25,105.5,-10274.6,1,0
68.25,37.5,105.75,-10215.9,1,0
68.25,37.75,106,-10156.8,1,0
68.25,38,106.25,-10097.3,1,0
68.25,38.25,106.5,-10037.4,1,0
68.25,38.5,106.75,-9977.11,1,0
68.25,38.75,107,-9916.44,1,0
68.25,39,107.25,-9855.37,1,0
68.25,39.25,107.5,-9793.92,1,0
68.25,39.5,107.75,-9732.06,1,0
68.25,39.75,108,-9669.82,1,0
68.25,40,108.25,-9607.19,1,0
68.25,40.25,108.5,-9544.16,1,0
68.25,40.5,108.75,-9480.74,1,0
68.25,40.75,109,-9416.92,1,0
68.25,41,109.25,-9352.72,1,0
68.25,41.25,109.5,-9288.12,1,0
68.25,41.5,109.75,-9223.13,1,0
68.25,41.75,110,-9157.74,1,0
68.25,42,110.25,-9091.97,1,0
68.25,42.25,110.5,-9025.8,1,0
68.25,42.5,110.75,-8959.23,1,0
68.25,42.75,111,-8892.28,1,0
68.25,43,111.25,-8824.93,1,0
68.25,43.25,111.5,-8757.19,1,0
68.25,43.5,111.75,-8689.06,1,0
68.25,43.75,112,-8620.53,1,0
68.25,44,112.25,-8551.61,1,0
68.25,44.25,112.5,-8482.3,1,0
68.25,44.5,112.75,-8412.6,1,0
68.25,44.75,113,-8342.5,1,0
68.25,45,113.25,-8272.01,1,0
68.25,45.25,113.5,-8201.13,1,0
68.25,45.5,113.75,-8129.85,1,0
68.25,45.75,114,-8058.19,1,0
68.25,46,114.25,-7986.12,1,0
68.25,46.25,114.5,-7913.67,1,0
68.25,46.5,114.75,-7840.83,1,0
68.25,46.75,115,-7767.59,1,0
68.25,47,115.25,-7693.96,1,0
68.25,47.25,115.5,-7619.93,1,0
68.25,47.5,115.75,-7545.52,1,0
68.25,47.75,116,-7470.71,1,0
68.25,48,116.25,-7395.51,1,0
68.25,48.25,116.5,-7319.91,1,0
68.25,48.5,116.75,-7243.92,1,0
68.25,48.75,117,-7167.54,1,0
68.25,49,117.25,-7090.77,1,0
68.25,49.25,117.5,-7013.61,1,0
68.25,49.5,117.75,-6936.05,1,0
68.25,49.75,118,-6858.1,1,0
68.25,50,118.25,-6779.75,1,0
68.25,50.25,118.5,-6701.02,1,0
68.25,50.5,118.75,-6621.89,1,0
68.25,50.75,119,-6542.37,1,0
68.25,51,119.25,-6462.45,1,0
68.25,51.25,119.5,-6382.15,1,0
68.25,51.5,119.75,-6301.45,1,0
68.25,51.75,120,-6220.35,1,0
68.25,52,120.25,-6138.87,1,0
68.25,52.25,120.5,-6056.99,1,0
68.25,52.5,120.75,-5974.72,1,0
68.25,52.75,121,-5892.06,1,0
68.25,53,121.25,-5809,1,0
68.25,53.25,121.5,-5725.55,1,0
68.25,53.5,121.75,-5641.71,1,0
68.25,53.75,122,-5557.48,1,0
68.25,54,122.25,-5472.85,1,0
68.25,54.25,122.5,-5387.83,1,0
68.25,54.5,122.75,-5302.42,1,0
68.25,54.75,123,-5216.61,1,0
68.25,55,123.25,-5130.42,1,0
68.25,55.25,123.5,-5043.83,1,0
68.25,55.5,123.75,-4956.84,1,0
68.25,55.75,124,-4869.47,1,0
68.25,56,124.25,-4781.7,1,0
68.25,56.25,124.5,-4693.54,1,0
68.25,56.5,124.75,-4604.99,1,0
68.25,56.75,125,-4516.04,1,0
68.25,57,125.25,-4426.7,1,0
68.25,57.25,125.5,-4336.97,1,0
68.25,57.5,125.75,-4246.84,1,0
68.25,57.75,126,-4156.33,1,0
68.25,58,126.25,-4065.42,1,0
68.25,58.25,126.5,-3974.11,1,0
68.25,58.5,126.75,-3882.42,1,0
68.25,58.75,127,-3790.33,1,0
68.25,59,127.25,-3697.85,1,0
68.25,59.25,127.5,-3604.98,1,0
68.25,59.5,127.75,-3511.71,1,0
68.25,59.75,128,-3418.05,1,0
68.25,60,128.25,-3324,1,0
68.25,60.25,128.5,-3229.56,1,0
68.25,60.5,128.75,-3134.72,1,0
68.25,60.75,129,-3039.49,1,0
68.25,61,129.25,-2943.87,1,0
68.25,61.25,129.5,-2847.85,1,0
68.25,61.5,129.75,-2751.45,1,0
68.25,61.75,130,-2654.65,1,0
68.25,62,130.25,-2557.45,1,0
68.25,62.25,130.5,-2459.87,1,0
68.25,62.5,130.75,-2361.89,1,0
68.25,62.75,131,-2263.52,1,0
68.25,63,131.25,-2164.75,1,0
68.25,63.25,131.5,-2065.6,1,0
68.25,63.5,131.75,-1966.05,1,0
68.25,63.75,132,-1866.11,1,0
68.25,64,132.25,-1765.77,1,0
68.25,64.25,132.5,-1665.04,1,0
68.25,64.5,132.75,-1563.92,1,0
68.25,64.75,133,-1462.41,1,0
68.25,65,133.25,-1360.51,1,0
68.25,65.25,133.5,-1258.21,1,0
68.25,65.5,133.75,-1155.52,1,0
68.25,65.75,134,-1052.43,1,0
68.25,66,134.25,-948.957,1,0
68.25,66.25,134.5,-845.088,1,0
68.25,66.5,134.75,-740.827,1,0
68.25,66.75,135,-636.173,1,0
68.25,67,135.25,-531.126,1,0
68.25,67.25,135.5,-425.686,1,0
68.25,67.5,135.75,-319.853,1,0
68.25,67.75,136,-213.628,1,0
68.25,68,136.25,-107.01,1,0
68.25,68.25,136.5,0,1,0
68.25,68.5,136.75,107.403,1,1
68.25,68.75,137,215.199,1,1
68.25,69,137.25,323.388,1,1
68.25,69.25,137.5,431.969,1,1
68.25,69.5,137.75,540.943,1,1
68.25,69.75,138,650.31,1,1
68.25,70,138.25,760.069,1,1
68.25,70.25,138.5,870.221,1,1
68.25,70.5,138.75,980.766,1,1
68.25,70.75,139,1091.7,1,1
68.25,71,139.25,1203.03,1,1
68.25,71.25,139.5,1314.76,1,1
68.25,71.5,139.75,1426.87,1,1
68.25,71.75,140,1539.38,1,1
68.25,72,140.25,1652.28,1,1
68.25,72.25,140.5,1765.58,1,1
68.25,72.5,140.75,1879.26,1,1
68.25,72.75,141,1993.34,1,1
68.25,73,141.25,2107.81,1,1
68.25,73.25,141.5,2222.68,1,1
68.25,73.5,141.75,2337.93,1,1
68.25,73.75,142,2453.58,1,1
68.25,74,142.25,2569.63,1,1
68.25,74.25,142.5,2686.06,1,1
68.25,74.5,142.75,2802.89,1,1
68.25,74.75,143,2920.11,1,1
68.25,75,143.25,3037.72,1,1
68.25,75.25,143.5,3155.73,1,1
68.25,75.5,143.75,3274.13,1,1
68.25,75.75,144,3392.92,1,1
68.25,76,144.25,3512.1,1,1
68.25,76.25,144.5,3631.68,1,1
68.25,76.5,144.75,3751.65,1,1
68.25,76.75,145,3872.01,1,1
68.25,77,145.25,3992.77,1,1
68.25,77.25,145.5,4113.92,1,1
68.25,77.5,145.75,4235.46,1,1
68.25,77.75,146,4357.39,1,1
68.25,78,146.25,4479.71,1,1
68.25,78.25,146.5,4602.43,1,1
68.25,78.5,146.75,4725.54,1,1
68.25,78.75,147,4849.05,1,1
68.25,79,147.25,4972.94,1,1
68.25,79.25,147.5,5097.23,1,1
68.25,79.5,147.75,5221.92,1,1
68.25,79.75,148,5346.99,1,1
68.25,80,148.25,5472.46,1,1
68.25,80.25,148.5,5598.32,1,1
68.25,80.5,148.75,5724.57,1,1
68.25,80.75,149,5851.22,1,1
68.25,81,149.25,5978.25,1,1
68.25,81.25,149.5,6105.69,1,1
68.25,81.5,149.75,6233.51,1,1
68.25,81.75,150,6361.73,1,1
68.25,82,150.25,6490.33,1,1
68.25,82.25,150.5,6619.34,1,1
68.25,82.5,150.75,6748.73,1,1
68.25,82.75,151,6878.52,1,1
68.25,83,151.25,7008.7,1,1
68.25,83.25,151.5,7139.27,1,1
68.25,83.5,151.75,7270.23,1,1
68.25,83.75,152,7401.59,1,1
68.25,84,152.25,7533.34,1,1
68.25,84.25,152.5,7665.49,1,1
68.25,84.5,152.75,7798.02,1,1
68.25,84.75,153,7930.95,1,1
68.25,85,153.25,8064.27,1,1
68.25,85.25,153.5,8197.99,1,1
68.25,85.5,153.75,8332.09,1,1
68.25,85.75,154,8466.59,1,1
68.25,86,154.25,8601.48,1,1
68.25,86.25,154.5,8736.77,1,1
68.25,86.5,154.75,8872.45,1,1
68.25,86.75,155,9008.52,1,1
68.25,87,155.25,9144.98,1,1
68.25,87.25,155.5,9281.84,1,1
68.25,87.5,155.75,9419.08,1,1
68.25,87.75,156,9556.72,1,1
68.25,88,156.25,9694.76,1,1
68.25,88.25,156.5,9833.19,1,1
68.25,88.5,156.75,9972,1,1
68.25,88.75,157,10111.2,1,1
68.25,89,157.25,10250.8,1,1
68.25,89.25,157.5,10390.8,1,1
68.25,89.5,157.75,10531.2,1,1
68.25,89.75,158,10672,1,1
68.25,90,158.25,10813.2,1,1
68.25,90.25,158.5,10954.7,1,1
68.25,90.5,158.75,11096.7,1,1
68.25,90.75,159,11239,1,1
68.25,91,159.25,11381.8,1,1
68.25,91.25,159.5,11524.9,1,1
68.25,91.5,159.75,11668.5,1,1
68.25,91.75,160,11812.4,1,1
68.25,92,160.25,11956.7,1,1
68.25,92.25,160.5,12101.4,1,1
68.25,92.5,160.75,12246.5,1,1
68.25,92.75,161,12392,1,1
68.25,93,161.25,12537.9,1,1
68.25,93.25,161.5,12684.2,1,1
68.25,93.5,161.75,12830.9,1,1
68.25,93.75,162,12977.9,1,1
68.25,94,162.25,13125.4,1,1
68.25,94.25,162.5,13273.2,1,1
68.25,94.5,162.75,13421.5,1,1
68.25,94.75,163,13570.1,1,1
68.25,95,163.25,13719.1,1,1
68.25,95.25,163.5,13868.6,1,1
68.25,95.5,163.75,14018.4,1,1
68.25,95.75,164,14168.6,1,1
68.25,96,164.25,14319.2,1,1
68.25,96.25,164.5,14470.2,1,1
68.25,96.5,164.75,14621.6,1,1
68.25,96.75,165,14773.3,1,1
68.25,97,165.25,14925.5,1,1
68.25,97.25,165.5,15078.1,1,1
68.25,97.5,165.75,15231,1,1
68.25,97.75,166,15384.4,1,1
68.25,98,166.25,15538.1,1,1
68.25,98.25,166.5,15692.3,1,1
68.25,98.5,166.75,15846.8,1,1
68.25,98.75,167,16001.7,1,1
68.25,99,167.25,16157,1,1
68.25,99.25,167.5,16312.7,1,1
68.25,99.5,167.75,16468.8,1,1
68.25,99.75,168,16625.3,1,1
68.5,10,78.5,-14427,1,0
68.5,10.25,78.75,-14411.1,1,0
68.5,10.5,79,-14394.8,1,0
68.5,10.75,79.25,-14378.1,1,0
68.5,11,79.5,-14361,1,0
68.5,11.25,79.75,-14343.5,1,0
68.5,11.5,80,-14325.7,1,0
68.5,11.75,80.25,-14307.4,1,0
68.5,12,80.5,-14288.7,1,0
68.5,12.25,80.75,-14269.7,1,0
68.5,12.5,81,-14250.3,1,0
68.5,12.75,81.25,-14230.4,1,0
68.5,13,81.5,-14210.2,1,0
68.5,13.25,81.75,-14189.6,1,0
68.5,13.5,82,-14168.6,1,0
68.5,13.75,82.25,-14147.2,1,0
68.5,14,82.5,-14125.4,1,0
68.5,14.25,82.75,-14103.2,1,0
68.5,14.5,83,-14080.6,1,0
68.5,14.75,83.25,-14057.6,1,0
68.5,15,83.5,-14034.3,1,0
68.5,15.25,83.75,-14010.5,1,0
68.5,15.5,84,-13986.4,1,0
68.5,15.75,84.25,-13961.8,1,0
68.5,16,84.5,-13936.9,1,0
68.5,16.25,84.75,-13911.6,1,0
68.5,16.5,85,-13885.8,1,0
68.5,16.75,85.25,-13859.7,1,0
68.5,17,85.5,-13833.2,1,0
68.5,17.25,85.75,-13806.3,1,0
68.5,17.5,86,-13779,1,0
68.5,17.75,86.25,-13751.3,1,0
68.5,18,86.5,-13723.3,1,0
68.5,18.25,86.75,-13694.8,1,0
68.5,18.5,87,-13665.9,1,0
68.5,18.75,87.25,-13636.7,1,0
68.5,19,87.5,-13607,1,0
68.5,19.25,87.75,-13577,1,0
68.5,19.5,88,-13546.5,1,0
68.5,19.75,88.25,-13515.7,1,0
68.5,20,88.5,-13484.5,1,0
68.5,20.25,88.75,-13452.9,1,0
68.5,20.5,89,-13420.9,1,0
68.5,20.75,89.25,-13388.5,1,0
68.5,21,89.5,-13355.7,1,0
68.5,21.25,89.75,-13322.5,1,0
68.5,21.5,90,-13288.9,1,0
68.5,21.75,90.25,-13255,1,0
68.5,22,90.5,-13220.6,1,0
68.5,22.25,90.75,-13185.9,1,0
68.5,22.5,91,-13150.7,1,0
68.5,22.75,91.25,-13115.2,1,0
68.5,23,91.5,-13079.2,1,0
68.5,23.25,91.75,-13042.9,1,0
68.5,23.5,92,-13006.2,1,0
68.5,23.75,92.25,-12969.1,1,0
68.5,24,92.5,-12931.6,1,0
68.5,24.25,92.75,-12893.7,1,0
68.5,24.5,93,-12855.4,1,0
68.5,24.75,93.25,-12816.7,1,0
68.5,25,93.5,-12777.6,1,0
68.5,25.25,93.75,-12738.2,1,0
68.5,25.5,94,-12698.3,1,0
68.5,25.75,94.25,-12658.1,1,0
68.5,26,94.5,-12617.4,1,0
68.5,26.25,94.75,-12576.4,1,0
68.5,26.5,95,-12535,1,0
68.5,26.75,95.25,-12493.1,1,0
68.5,27,95.5,-12450.9,1,0
68.5,27.25,95.75,-12408.3,1,0
68.5,27.5,96,-12365.3,1,0
68.5,27.75,96.25,-12321.9,1,0
68.5,28,96.5,-12278.1,1,0
68.5,28.25,96.75,-12234,1,0
68.5,28.5,97,-12189.4,1,0
68.5,28.75,97.25,-12144.4,1,0
68.5,29,97.5,-12099.1,1,0
68.5,29.25,97.75,-12053.3,1,0
68.5,29.5,98,-12007.2,1,0
68.5,29.75,98.25,-11960.6,1,0
68.5,30,98.5,-11913.7,1,0
68.5,30.25,98.75,-11866.4,1,0
68.5,30.5,99,-11818.7,1,0
68.5,30.75,99.25,-11770.6,1,0
68.5,31,99.5,-11722.1,1,0
68.5,31.25,99.75,-11673.2,1,0
68.5,31.5,100,-11623.9,1,0
68.5,31.75,100.25,-11574.2,1,0
68.5,32,100.5,-11524.1,1,0
68.5,32.25,100.75,-11473.7,1,0
68.5,32.5,101,-11422.8,1,0
68.5,32.75,101.25,-11371.6,1,0
68.5,33,101.5,-11319.9,1,0
68.5,33.25,101.75,-11267.9,1,0
68.5,33.5,102,-11215.5,1,0
68.5,33.75,102.25,-11162.7,1,0
68.5,34,102.5,-11109.5,1,0
68.5,34.25,102.75,-11055.9,1,0
68.5,34.5,103,-11001.9,1,0
68.5,34.75,103.25,-10947.5,1,0
68.5,35,103.5,-10892.7,1,0
68.5,35.25,103.75,-10837.5,1,0
68.5,35.5,104,-10781.9,1,0
68.5,35.75,104.25,-10726,1,0
68.5,36,104.5,-10669.6,1,0
68.5,36.25,104.75,-10612.9,1,0
68.5,36.5,105,-10555.8,1,0
68.5,36.75,105.25,-10498.2,1,0
68.5,37,105.5,-10440.3,1,0
68.5,37.25,105.75,-10382,1,0
68.5,37.5,106,-10323.3,1,0
68.5,37.75,106.25,-10264.2,1,0
68.5,38,106.5,-10204.7,1,0
68.5,38.25,106.75,-10144.8,1,0
68.5,38.5,107,-10084.5,1,0
68.5,38.75,107.25,-10023.8,1,0
68.5,39,107.5,-9962.78,1,0
68.5,39.25,107.75,-9901.32,1,0
68.5,39.5,108,-9839.47,1,0
68.5,39.75,108.25,-9777.23,1,0
68.5,40,108.5,-9714.59,1,0
68.5,40.25,108.75,-9651.56,1,0
68.5,40.5,109,-9588.14,1,0
68.5,40.75,109.25,-9524.33,1,0
68.5,41,109.5,-9460.12,1,0
68.5,41.25,109.75,-9395.52,1,0
68.5,41.5,110,-9330.53,1,0
68.5,41.75,110.25,-9265.15,1,0
68.5,42,110.5,-9199.37,1,0
68.5,42.25,110.75,-9133.2,1,0
68.5,42.5,111,-9066.64,1,0
68.5,42.75,111.25,-8999.68,1,0
68.5,43,111.5,-8932.33,1,0
68.5,43.25,111.75,-8864.59,1,0
68.5,43.5,112,-8796.46,1,0
68.5,43.75,112.25,-8727.93,1,0
68.5,44,112.5,-8659.01,1,0
68.5,44.25,112.75,-8589.7,1,0
68.5,44.5,113,-8520,1,0
68.5,44.75,113.25,-8449.9,1,0
68.5,45,113.5,-8379.41,1,0
68.5,45.25,113.75,-8308.53,1,0
68.5,45.5,114,-8237.26,1,0
68.5,45.75,114.25,-8165.59,1,0
68.5,46,114.5,-8093.53,1,0
68.5,46.25,114.75,-8021.08,1,0
68.5,46.5,115,-7948.23,1,0
68.5,46.75,115.25,-7874.99,1,0
68.5,47,115.5,-7801.36,1,0
68.5,47.25,115.75,-7727.34,1,0
68.5,47.5,116,-7652.92,1,0
68.5,47.75,116.25,-7578.11,1,0
68.5,48,116.5,-7502.91,1,0
68.5,48.25,116.75,-7427.31,1,0
68.5,48.5,117,-7351.33,1,0
68.5,48.75,117.25,-7274.95,1,0
68.5,49,117.5,-7198.17,1,0
68.5,49.25,117.75,-7121.01,1,0
68.5,49.5,118,-7043.45,1,0
68.5,49.75,118.25,-6965.5,1,0
68.5,50,118.5,-6887.16,1,0
68.5,50.25,118.75,-6808.42,1,0
68.5,50.5,119,-6729.29,1,0
68.5,50.75,119.25,-6649.77,1,0
68.5,51,119.5,-6569.86,1,0
68.5,51.25,119.75,-6489.55,1,0
68.5,51.5,120,-6408.85,1,0
68.5,51.75,120.25,-6327.76,1,0
68.5,52,120.5,-6246.27,1,0
68.5,52.25,120.75,-6164.39,1,0
68.5,52.5,121,-6082.12,1,0
68.5,52.75,121.25,-5999.46,1,0
68.5,53,121.5,-5916.4,1,0
68.5,53.25,121.75,-5832.96,1,0
68.5,53.5,122,-5749.11,1,0
68.5,53.75,122.25,-5664.88,1,0
68.5,54,122.5,-5580.25,1,0
68.5,54.25,122.75,-5495.23,1,0
68.5,54.5,123,-5409.82,1,0
68.5,54.75,123.25,-5324.02,1,0
68.5,55,123.5,-5237.82,1,0
68.5,55.25,123.75,-5151.23,1,0
68.5,55.5,124,-5064.25,1,0
68.5,55.75,124.25,-4976.87,1,0
68.5,56,124.5,-4889.1,1,0
68.5,56.25,124.75,-4800.94,1,0
68.5,56.5,125,-4712.39,1,0
68.5,56.75,125.25,-4623.44,1,0
68.5,57,125.5,-4534.1,1,0
68.5,57.25,125.75,-4444.37,1,0
68.5,57.5,126,-4354.25,1,0
68.5,57.75,126.25,-4263.73,1,0
68.5,58,126.5,-4172.82,1,0
68.5,58.25,126.75,-4081.52,1,0
68.5,58.5,127,-3989.82,1,0
68.5,58.75,127.25,-3897.73,1,0
68.5,59,127.5,-3805.25,1,0
68.5,59.25,127.75,-3712.38,1,0
68.5,59.5,128,-3619.11,1,0
68.5,59.75,128.25,-3525.46,1,0
68.5,60,128.5,-3431.4,1,0
68.5,60.25,128.75,-3336.96,1,0
68.5,60.5,129,-3242.12,1,0
68.5,60.75,129.25,-3146.89,1,0
68.5,61,129.5,-3051.27,1,0
68.5,61.25,129.75,-2955.26,1,0
68.5,61.5,130,-2858.85,1,0
68.5,61.75,130.25,-2762.05,1,0
68.5,62,130.5,-2664.86,1,0
68.5,62.25,130.75,-2567.27,1,0
68.5,62.5,131,-2469.29,1,0
68.5,62.75,131.25,-2370.92,1,0
68.5,63,131.5,-2272.16,1,0
68.5,63.25,131.75,-2173,1,0
68.5,63.5,132,-2073.45,1,0
68.5,63.75,132.25,-1973.51,1,0
68.5,64,132.5,-1873.17,1,0
68.5,64.25,132.75,-1772.45,1,0
68.5,64.5,133,-1671.33,1,0
68.5,64.75,133.25,-1569.81,1,0
68.5,65,133.5,-1467.91,1,0
68.5,65.25,133.75,-1365.61,1,0
68.5,65.5,134,-1262.92,1,0
68.5,65.75,134.25,-1159.84,1,0
68.5,66,134.5,-1056.36,1,0
68.5,66.25,134.75,-952.492,1,0
68.5,66.5,135,-848.23,1,0
68.5,66.75,135.25,-743.576,1,0
68.5,67,135.5,-638.529,1,0
68.5,67.25,135.75,-533.089,1,0
68.5,67.5,136,-427.257,1,0
68.5,67.75,136.25,-321.031,1,0
68.5,68,136.5,-214.414,1,0
68.5,68.25,136.75,-107.403,1,0
68.5,68.5,137,0,1,0
68.5,68.75,137.25,107.796,1,1
68.5,69,137.5,215.984,1,1
68.5,69.25,137.75,324.566,1,1
68.5,69.5,138,433.54,1,1
68.5,69.75,138.25,542.906,1,1
68.5,70,138.5,652.666,1,1
68.5,70.25,138.75,762.818,1,1
68.5,70.5,139,873.363,1,1
68.5,70.75,139.25,984.3,1,1
68.5,71,139.5,1095.63,1,1
68.5,71.25,139.75,1207.35,1,1
68.5,71.5,140,1319.47,1,1
68.5,71.75,140.25,1431.98,1,1
68.5,72,140.5,1544.88,1,1
68.5,72.25,140.75,1658.17,1,1
68.5,72.5,141,1771.86,1,1
68.5,72.75,141.25,1885.94,1,1
68.5,73,141.5,2000.41,1,1
68.5,73.25,141.75,2115.27,1,1
68.5,73.5,142,2230.53,1,1
68.5,73.75,142.25,2346.18,1,1
68.5,74,142.5,2462.22,1,1
68.5,74.25,142.75,2578.66,1,1
68.5,74.5,143,2695.49,1,1
68.5,74.75,143.25,2812.71,1,1
68.5,75,143.5,2930.32,1,1
68.5,75.25,143.75,3048.33,1,1
68.5,75.5,144,3166.73,1,1
68.5,75.75,144.25,3285.52,1,1
68.5,76,144.5,3404.7,1,1
68.5,76.25,144.75,3524.28,1,1
68.5,76.5,145,3644.25,1,1
68.5,76.75,145.25,3764.61,1,1
68.5,77,145.5,3885.36,1,1
68.5,77.25,145.75,4006.51,1,1
68.5,77.5,146,4128.05,1,1
68.5,77.75,146.25,4249.99,1,1
68.5,78,146.5,4372.31,1,1
68.5,78.25,146.75,4495.03,1,1
68.5,78.5,147,4618.14,1,1
68.5,78.75,147.25,4741.65,1,1
68.5,79,147.5,4865.54,1,1
68.5,79.25,147.75,4989.83,1,1
68.5,79.5,148,5114.51,1,1
68.5,79.75,148.25,5239.59,1,1
68.5,80,148.5,5365.05,1,1
68.5,80.25,148.75,5490.91,1,1
68.5,80.5,149,5617.17,1,1
68.5,80.75,149.25,5743.81,1,1
68.5,81,149.5,5870.85,1,1
68.5,81.25,149.75,5998.28,1,1
68.5,81.5,150,6126.11,1,1
68.5,81.75,150.25,6254.32,1,1
68.5,82,150.5,6382.93,1,1
68.5,82.25,150.75,6511.93,1,1
68.5,82.5,151,6641.33,1,1
68.5,82.75,151.25,6771.11,1,1
68.5,83,151.5,6901.29,1,1
68.5,83.25,151.75,7031.87,1,1
68.5,83.5,152,7162.83,1,1
68.5,83.75,152.25,7294.19,1,1
68.5,84,152.5,7425.94,1,1
68.5,84.25,152.75,7558.08,1,1
68.5,84.5,153,7690.62,1,1
68.5,84.75,153.25,7823.55,1,1
68.5,85,153.5,7956.87,1,1
68.5,85.25,153.75,8090.58,1,1
68.5,85.5,154,8224.69,1,1
68.5,85.75,154.25,8359.19,1,1
68.5,86,154.5,8494.08,1,1
68.5,86.25,154.75,8629.37,1,1
68.5,86.5,155,8765.04,1,1
68.5,86.75,155.25,8901.11,1,1
68.5,87,155.5,9037.58,1,1
68.5,87.25,155.75,9174.43,1,1
68.5,87.5,156,9311.68,1,1
68.5,87.75,156.25,9449.32,1,1
68.5,88,156.5,9587.36,1,1
68.5,88.25,156.75,9725.78,1,1
68.5,88.5,157,9864.6,1,1
68.5,88.75,157.25,10003.8,1,1
68.5,89,157.5,10143.4,1,1
68.5,89.25,157.75,10283.4,1,1
68.5,89.5,158,10423.8,1,1
68.5,89.75,158.25,10564.6,1,1
